Entity,Code,Year,Life expectancy
Senegal,SEN,1995,57.404
Serbia,SRB,1995,71.841
Seychelles,SYC,1995,70.71
Sierra Leone,SLE,1995,37.083
Singapore,SGP,1995,76.821
Sint Maarten (Dutch part),SXM,1995,75.29
Slovakia,SVK,1995,72.137
Slovenia,SVN,1995,74.471
Solomon Islands,SLB,1995,65.552
Somalia,SOM,1995,47.151
South Africa,ZAF,1995,61.561
South Korea,KOR,1995,73.918
South Sudan,SSD,1995,46.855
Spain,ESP,1995,78.175
Sri Lanka,LKA,1995,69.259
Sudan,SDN,1995,56.709
Suriname,SUR,1995,67.731
Sweden,SWE,1995,78.743
Switzerland,CHE,1995,78.537
Syria,SYR,1995,71.961
Taiwan,TWN,1995,74.772
Tajikistan,TJK,1995,58.497
Tanzania,TZA,1995,49.287
Thailand,THA,1995,70.191
Timor,TLS,1995,53.538
Togo,TGO,1995,54.757
Tokelau,TKL,1995,76.531
Tonga,TON,1995,69.351
Trinidad and Tobago,TTO,1995,68.597
Tunisia,TUN,1995,71.517
Turkey,TUR,1995,66.963
Turkmenistan,TKM,1995,62.851
Turks and Caicos Islands,TCA,1995,74.079
Tuvalu,TUV,1995,61.665
Uganda,UGA,1995,43.824
Ukraine,UKR,1995,67.896
United Arab Emirates,ARE,1995,73.194
United Kingdom,GBR,1995,76.694
United States,USA,1995,76.062
United States Virgin Islands,VIR,1995,75.469
Uruguay,URY,1995,73.62
Uzbekistan,UZB,1995,66.396
Vanuatu,VUT,1995,66.162
Vatican,VAT,1995,68.452
Venezuela,VEN,1995,71.321
Vietnam,VNM,1995,71.923
Wallis and Futuna,WLF,1995,76.642
Western Sahara,ESH,1995,60
World,OWID_WRL,1995,65.054
Yemen,YEM,1995,58.817
Zambia,ZMB,1995,44.242
Zimbabwe,ZWE,1995,50.48
Afghanistan,AFG,1996,53.924
Africa,,1996,52.095
Albania,ALB,1996,72.495
Algeria,DZA,1996,68.919
American Samoa,ASM,1996,71.183
Americas,,1996,72.53597252
Andorra,AND,1996,77.618
Angola,AGO,1996,45.35
Anguilla,AIA,1996,76.543
Antigua and Barbuda,ATG,1996,72.977
Argentina,ARG,1996,72.843
Armenia,ARM,1996,69.404
Aruba,ABW,1996,73.646
Asia,,1996,66.067
Australia,AUS,1996,78.508
Austria,AUT,1996,77.101
Azerbaijan,AZE,1996,65.573
Bahamas,BHS,1996,71.589
Bahrain,BHR,1996,73.619
Bangladesh,BGD,1996,62.798
Barbados,BRB,1996,76.131
Belarus,BLR,1996,67.904
Belgium,BEL,1996,77.101
Belize,BLZ,1996,69.1
Benin,BEN,1996,55.17
Bermuda,BMU,1996,77.028
Bhutan,BTN,1996,57.418
Bolivia,BOL,1996,59.922
Bonaire Sint Eustatius and Saba,BES,1996,74.26
Bosnia and Herzegovina,BIH,1996,72.307
Botswana,BWA,1996,53.572
Brazil,BRA,1996,68.695
British Virgin Islands,VGB,1996,75.842
Brunei,BRN,1996,71.727
Bulgaria,BGR,1996,70.937
Burkina Faso,BFA,1996,49.557
Burundi,BDI,1996,46.905
Cambodia,KHM,1996,55.653
Cameroon,CMR,1996,51.238
Canada,CAN,1996,78.324
Cape Verde,CPV,1996,66.596
Cayman Islands,CYM,1996,77.479
Central African Republic,CAF,1996,45.922
Chad,TCD,1996,47.498
Channel Islands,OWID_CIS,1996,77.616
Chile,CHL,1996,75.244
China,CHN,1996,70.14
Colombia,COL,1996,71.497
Comoros,COM,1996,58.972
Congo,COG,1996,52.252
Cook Islands,COK,1996,70.495
Costa Rica,CRI,1996,76.765
Cote d'Ivoire,CIV,1996,51.109
Croatia,HRV,1996,74.041
Cuba,CUB,1996,75.686
Curacao,CUW,1996,74.543
Cyprus,CYP,1996,77.456
Czechia,CZE,1996,73.676
Democratic Republic of Congo,COD,1996,49.04
Denmark,DNK,1996,75.82
Djibouti,DJI,1996,57.05
Dominica,DMA,1996,73.857
Dominican Republic,DOM,1996,68.425
Ecuador,ECU,1996,71.348
Egypt,EGY,1996,67.249
El Salvador,SLV,1996,67.651
Equatorial Guinea,GNQ,1996,51.659
Eritrea,ERI,1996,52.938
Estonia,EST,1996,68.883
Eswatini,SWZ,1996,55.606
Ethiopia,ETH,1996,49.81
Europe,,1996,72.911
Faeroe Islands,FRO,1996,77.299
Falkland Islands,FLK,1996,76.984
Fiji,FJI,1996,65.175
Finland,FIN,1996,76.735
France,FRA,1996,78.12
French Guiana,GUF,1996,73.782
French Polynesia,PYF,1996,70.815
Gabon,GAB,1996,59.854
Gambia,GMB,1996,54.296
Georgia,GEO,1996,69.635
Germany,DEU,1996,76.891
Ghana,GHA,1996,57.366
Gibraltar,GIB,1996,74.772
Greece,GRC,1996,77.923
Greenland,GRL,1996,65.002
Grenada,GRD,1996,71.673
Guadeloupe,GLP,1996,75.781
Guam,GUM,1996,73.589
Guatemala,GTM,1996,65.678
Guinea,GIN,1996,51.727
Guinea-Bissau,GNB,1996,48.973
Guyana,GUY,1996,64.255
Haiti,HTI,1996,56.121
Honduras,HND,1996,69.284
Hong Kong,HKG,1996,79.365
Hungary,HUN,1996,70.328
Iceland,ISL,1996,78.907
India,IND,1996,60.783
Indonesia,IDN,1996,64.637
Iran,IRN,1996,68.791
Iraq,IRQ,1996,68.731
Ireland,IRL,1996,75.803
Isle of Man,IMN,1996,76.953
Israel,ISR,1996,77.981
Italy,ITA,1996,78.378
Jamaica,JAM,1996,74.167
Japan,JPN,1996,80.162
Jordan,JOR,1996,71.053
Kazakhstan,KAZ,1996,63.522
Kenya,KEN,1996,52.709
Kiribati,KIR,1996,61.866
Kuwait,KWT,1996,72.852
Kyrgyzstan,KGZ,1996,65.997
Laos,LAO,1996,56.44
Latin America and the Caribbean,,1996,70.176
Latvia,LVA,1996,68.076
Lebanon,LBN,1996,72.576
Lesotho,LSO,1996,54.334
Liberia,LBR,1996,49.163
Libya,LBY,1996,70.169
Liechtenstein,LIE,1996,77.259
Lithuania,LTU,1996,69.909
Luxembourg,LUX,1996,76.62
Macao,MAC,1996,79.256
Madagascar,MDG,1996,55.43
Malawi,MWI,1996,45.677
Malaysia,MYS,1996,71.972
Maldives,MDV,1996,66.784
Mali,MLI,1996,46.658
Malta,MLT,1996,78.348
Marshall Islands,MHL,1996,66.565
Martinique,MTQ,1996,76.88
Mauritania,MRT,1996,60.493
Mauritius,MUS,1996,70.406
Mayotte,MYT,1996,74.351
Mexico,MEX,1996,72.925
Micronesia (country),FSM,1996,64.121
Moldova,MDA,1996,66.761
Monaco,MCO,1996,78.352
Mongolia,MNG,1996,61.447
Montenegro,MNE,1996,73.845
Montserrat,MSR,1996,73.582
Morocco,MAR,1996,67.175
Mozambique,MOZ,1996,47.47
Myanmar,MMR,1996,58.78
Namibia,NAM,1996,57.179
Nauru,NRU,1996,58.362
Nepal,NPL,1996,59.383
Netherlands,NLD,1996,77.642
New Caledonia,NCL,1996,72.47
New Zealand,NZL,1996,77.244
Nicaragua,NIC,1996,67.798
Niger,NER,1996,47.307
Nigeria,NGA,1996,45.88
Niue,NIU,1996,69.744
North Korea,PRK,1996,65.495
North Macedonia,MKD,1996,72.309
Northern America,,1996,76.425
Northern Mariana Islands,MNP,1996,72.18
Norway,NOR,1996,77.985
Oceania,,1996,73.333
Oman,OMN,1996,70.25
Pakistan,PAK,1996,61.773
Palau,PLW,1996,67.439
Palestine,PSE,1996,70.041
Panama,PAN,1996,74.3
Papua New Guinea,PNG,1996,58.344
Paraguay,PRY,1996,69.69
Peru,PER,1996,69.378
Philippines,PHL,1996,68.431
Poland,POL,1996,72.164
Portugal,PRT,1996,75.627
Puerto Rico,PRI,1996,74.414
Qatar,QAT,1996,76.909
Reunion,REU,1996,74.788
Romania,ROU,1996,69.587
Russia,RUS,1996,65.798
Rwanda,RWA,1996,35.38
Saint Barthlemy,,1996,75.824
Saint Helena,SHN,1996,77.133
Saint Kitts and Nevis,KNA,1996,69.335
Saint Lucia,LCA,1996,72.547
Saint Martin (French part),MAF,1996,75.582
Saint Pierre and Miquelon,SPM,1996,78.057
Saint Vincent and the Grenadines,VCT,1996,70.736
Samoa,WSM,1996,67.491
San Marino,SMR,1996,80.624
Sao Tome and Principe,STP,1996,59.172
Saudi Arabia,SAU,1996,71.445
Senegal,SEN,1996,57.342
Serbia,SRB,1996,71.869
Seychelles,SYC,1996,70.734
Sierra Leone,SLE,1996,37.194
Singapore,SGP,1996,76.922
Sint Maarten (Dutch part),SXM,1996,75.374
Slovakia,SVK,1996,72.367
Slovenia,SVN,1996,74.767
Solomon Islands,SLB,1996,65.903
Somalia,SOM,1996,48.067
South Africa,ZAF,1996,60.595
South Korea,KOR,1996,74.337
South Sudan,SSD,1996,47.395
Spain,ESP,1996,78.405
Sri Lanka,LKA,1996,69.237
Sudan,SDN,1996,57.032
Suriname,SUR,1996,67.753
Sweden,SWE,1996,78.963
Switzerland,CHE,1996,78.796
Syria,SYR,1996,72.205
Taiwan,TWN,1996,74.955
Tajikistan,TJK,1996,59.003
Tanzania,TZA,1996,49.329
Thailand,THA,1996,70.215
Timor,TLS,1996,54.737
Togo,TGO,1996,54.36
Tokelau,TKL,1996,76.842
Tonga,TON,1996,69.41
Trinidad and Tobago,TTO,1996,68.713
Tunisia,TUN,1996,71.921
Turkey,TUR,1996,67.57
Turkmenistan,TKM,1996,62.953
Turks and Caicos Islands,TCA,1996,74.947
Tuvalu,TUV,1996,61.661
Uganda,UGA,1996,43.899
Ukraine,UKR,1996,67.645
United Arab Emirates,ARE,1996,73.428
United Kingdom,GBR,1996,76.886
United States,USA,1996,76.222
United States Virgin Islands,VIR,1996,75.718
Uruguay,URY,1996,73.854
Uzbekistan,UZB,1996,66.494
Vanuatu,VUT,1996,66.414
Vatican,VAT,1996,68.834
Venezuela,VEN,1996,71.451
Vietnam,VNM,1996,72.168
Wallis and Futuna,WLF,1996,76.99
Western Sahara,ESH,1996,60.51
World,OWID_WRL,1996,65.269
Yemen,YEM,1996,59.096
Zambia,ZMB,1996,43.735
Zimbabwe,ZWE,1996,49.009
Afghanistan,AFG,1997,54.424
Africa,,1997,52.195
Albania,ALB,1997,72.838
Algeria,DZA,1997,69.323
American Samoa,ASM,1997,71.19
Americas,,1997,72.8009705
Andorra,AND,1997,77.886
Angola,AGO,1997,45.519
Anguilla,AIA,1997,76.759
Antigua and Barbuda,ATG,1997,73.222
Argentina,ARG,1997,73.029
Armenia,ARM,1997,69.912
Aruba,ABW,1997,73.671
Asia,,1997,66.397
Australia,AUS,1997,78.759
Austria,AUT,1997,77.386
Azerbaijan,AZE,1997,65.899
Bahamas,BHS,1997,71.698
Bahrain,BHR,1997,73.826
Bangladesh,BGD,1997,63.553
Barbados,BRB,1997,76.41
Belarus,BLR,1997,67.623
Belgium,BEL,1997,77.292
Belize,BLZ,1997,68.858
Benin,BEN,1997,55.133
Bermuda,BMU,1997,77.411
Bhutan,BTN,1997,58.236
Bolivia,BOL,1997,60.566
Bonaire Sint Eustatius and Saba,BES,1997,74.261
Bosnia and Herzegovina,BIH,1997,72.976
Botswana,BWA,1997,52.749
Brazil,BRA,1997,69.061
British Virgin Islands,VGB,1997,76.137
Brunei,BRN,1997,71.994
Bulgaria,BGR,1997,70.997
Burkina Faso,BFA,1997,49.713
Burundi,BDI,1997,47.226
Cambodia,KHM,1997,56.212
Cameroon,CMR,1997,51.009
Canada,CAN,1997,78.505
Cape Verde,CPV,1997,67.026
Cayman Islands,CYM,1997,77.85
Central African Republic,CAF,1997,45.353
Chad,TCD,1997,47.559
Channel Islands,OWID_CIS,1997,78.028
Chile,CHL,1997,75.53
China,CHN,1997,70.428
Colombia,COL,1997,71.887
Comoros,COM,1997,59.16
Congo,COG,1997,52.016
Cook Islands,COK,1997,70.77
Costa Rica,CRI,1997,76.948
Cote d'Ivoire,CIV,1997,50.657
Croatia,HRV,1997,74.312
Cuba,CUB,1997,75.964
Curacao,CUW,1997,74.559
Cyprus,CYP,1997,77.598
Czechia,CZE,1997,74.007
Democratic Republic of Congo,COD,1997,49.066
Denmark,DNK,1997,76.026
Djibouti,DJI,1997,57.022
Dominica,DMA,1997,73.998
Dominican Republic,DOM,1997,68.677
Ecuador,ECU,1997,71.716
Egypt,EGY,1997,67.68
El Salvador,SLV,1997,67.978
Equatorial Guinea,GNQ,1997,52.112
Eritrea,ERI,1997,53.548
Estonia,EST,1997,69.198
Eswatini,SWZ,1997,53.595
Ethiopia,ETH,1997,50.32
Europe,,1997,73.011
Faeroe Islands,FRO,1997,77.65
Falkland Islands,FLK,1997,77.18
Fiji,FJI,1997,65.246
Finland,FIN,1997,76.999
France,FRA,1997,78.338
French Guiana,GUF,1997,74.115
French Polynesia,PYF,1997,71.202
Gabon,GAB,1997,59.479
Gambia,GMB,1997,54.715
Georgia,GEO,1997,69.613
Germany,DEU,1997,77.166
Ghana,GHA,1997,57.187
Gibraltar,GIB,1997,74.806
Greece,GRC,1997,78.067
Greenland,GRL,1997,65.148
Grenada,GRD,1997,71.964
Guadeloupe,GLP,1997,76.111
Guam,GUM,1997,73.93
Guatemala,GTM,1997,66.257
Guinea,GIN,1997,51.616
Guinea-Bissau,GNB,1997,49.301
Guyana,GUY,1997,64.468
Haiti,HTI,1997,56.393
Honduras,HND,1997,69.676
Hong Kong,HKG,1997,79.747
Hungary,HUN,1997,70.669
Iceland,ISL,1997,79.091
India,IND,1997,61.233
Indonesia,IDN,1997,64.954
Iran,IRN,1997,69.139
Iraq,IRQ,1997,68.936
Ireland,IRL,1997,75.997
Isle of Man,IMN,1997,77.14
Israel,ISR,1997,78.206
Italy,ITA,1997,78.662
Jamaica,JAM,1997,74.172
Japan,JPN,1997,80.404
Jordan,JOR,1997,71.219
Kazakhstan,KAZ,1997,63.262
Kenya,KEN,1997,52.014
Kiribati,KIR,1997,62.188
Kuwait,KWT,1997,72.931
Kyrgyzstan,KGZ,1997,66.007
Laos,LAO,1997,57.04
Latin America and the Caribbean,,1997,70.515
Latvia,LVA,1997,68.437
Lebanon,LBN,1997,73.046
Lesotho,LSO,1997,52.728
Liberia,LBR,1997,49.963
Libya,LBY,1997,70.352
Liechtenstein,LIE,1997,77.527
Lithuania,LTU,1997,70.132
Luxembourg,LUX,1997,76.872
Macao,MAC,1997,79.573
Madagascar,MDG,1997,56.239
Malawi,MWI,1997,45.479
Malaysia,MYS,1997,72.11
Maldives,MDV,1997,67.644
Mali,MLI,1997,46.823
Malta,MLT,1997,78.531
Marshall Islands,MHL,1997,67.108
Martinique,MTQ,1997,77.217
Mauritania,MRT,1997,60.545
Mauritius,MUS,1997,70.51
Mayotte,MYT,1997,74.694
Mexico,MEX,1997,73.268
Micronesia (country),FSM,1997,64.202
Moldova,MDA,1997,66.722
Monaco,MCO,1997,78.835
Mongolia,MNG,1997,61.73
Montenegro,MNE,1997,73.607
Montserrat,MSR,1997,73.339
Morocco,MAR,1997,67.508
Mozambique,MOZ,1997,47.826
Myanmar,MMR,1997,59.101
Namibia,NAM,1997,55.806
Nauru,NRU,1997,58.499
Nepal,NPL,1997,60.144
Netherlands,NLD,1997,77.762
New Caledonia,NCL,1997,72.744
New Zealand,NZL,1997,77.497
Nicaragua,NIC,1997,68.234
Niger,NER,1997,47.97
Nigeria,NGA,1997,45.923
Niue,NIU,1997,69.965
North Korea,PRK,1997,64.772
North Macedonia,MKD,1997,72.55
Northern America,,1997,76.582
Northern Mariana Islands,MNP,1997,72.686
Norway,NOR,1997,78.184
Oceania,,1997,73.545
Oman,OMN,1997,70.726
Pakistan,PAK,1997,62.039
Palau,PLW,1997,67.625
Palestine,PSE,1997,70.309
Panama,PAN,1997,74.5
Papua New Guinea,PNG,1997,58.594
Paraguay,PRY,1997,69.88
Peru,PER,1997,69.834
Philippines,PHL,1997,68.574
Poland,POL,1997,72.535
Portugal,PRT,1997,75.878
Puerto Rico,PRI,1997,74.721
Qatar,QAT,1997,77.052
Reunion,REU,1997,75.119
Romania,ROU,1997,69.708
Russia,RUS,1997,65.608
Rwanda,RWA,1997,39.838
Saint Barthlemy,,1997,76.152
Saint Helena,SHN,1997,77.438
Saint Kitts and Nevis,KNA,1997,69.559
Saint Lucia,LCA,1997,72.759
Saint Martin (French part),MAF,1997,75.937
Saint Pierre and Miquelon,SPM,1997,78.356
Saint Vincent and the Grenadines,VCT,1997,70.731
Samoa,WSM,1997,67.764
San Marino,SMR,1997,80.856
Sao Tome and Principe,STP,1997,59.631
Saudi Arabia,SAU,1997,71.766
Senegal,SEN,1997,57.323
Serbia,SRB,1997,71.895
Seychelles,SYC,1997,70.783
Sierra Leone,SLE,1997,37.496
Singapore,SGP,1997,77.07
Sint Maarten (Dutch part),SXM,1997,75.458
Slovakia,SVK,1997,72.602
Slovenia,SVN,1997,75.062
Solomon Islands,SLB,1997,66.278
Somalia,SOM,1997,48.967
South Africa,ZAF,1997,59.489
South Korea,KOR,1997,74.756
South Sudan,SSD,1997,47.884
Spain,ESP,1997,78.638
Sri Lanka,LKA,1997,69.419
Sudan,SDN,1997,57.374
Suriname,SUR,1997,67.762
Sweden,SWE,1997,79.171
Switzerland,CHE,1997,79.064
Syria,SYR,1997,72.439
Taiwan,TWN,1997,75.171
Tajikistan,TJK,1997,59.65
Tanzania,TZA,1997,49.503
Thailand,THA,1997,70.267
Timor,TLS,1997,55.907
Togo,TGO,1997,54.001
Tokelau,TKL,1997,77.125
Tonga,TON,1997,69.471
Trinidad and Tobago,TTO,1997,68.85
Tunisia,TUN,1997,72.282
Turkey,TUR,1997,68.189
Turkmenistan,TKM,1997,63.084
Turks and Caicos Islands,TCA,1997,75.699
Tuvalu,TUV,1997,61.65
Uganda,UGA,1997,44.19
Ukraine,UKR,1997,67.462
United Arab Emirates,ARE,1997,73.657
United Kingdom,GBR,1997,77.086
United States,USA,1997,76.376
United States Virgin Islands,VIR,1997,75.96
Uruguay,URY,1997,74.086
Uzbekistan,UZB,1997,66.626
Vanuatu,VUT,1997,66.66
Vatican,VAT,1997,69.204
Venezuela,VEN,1997,71.596
Vietnam,VNM,1997,72.399
Wallis and Futuna,WLF,1997,77.151
Western Sahara,ESH,1997,61.032
World,OWID_WRL,1997,65.499
Yemen,YEM,1997,59.415
Zambia,ZMB,1997,43.461
Zimbabwe,ZWE,1997,47.661
Afghanistan,AFG,1998,54.906
Africa,,1998,52.323
Albania,ALB,1998,73.208
Algeria,DZA,1998,69.745
American Samoa,ASM,1998,71.186
Americas,,1998,73.06324586
Andorra,AND,1998,78.188
Angola,AGO,1998,45.763
Anguilla,AIA,1998,77.023
Antigua and Barbuda,ATG,1998,73.465
Argentina,ARG,1998,73.213
Armenia,ARM,1998,70.434
Aruba,ABW,1998,73.7
Asia,,1998,66.735
Australia,AUS,1998,79.024
Austria,AUT,1998,77.672
Azerbaijan,AZE,1998,66.207
Bahamas,BHS,1998,71.786
Bahrain,BHR,1998,74.033
Bangladesh,BGD,1998,64.25
Barbados,BRB,1998,76.68
Belarus,BLR,1998,67.436
Belgium,BEL,1998,77.481
Belize,BLZ,1998,68.734
Benin,BEN,1998,55.139
Bermuda,BMU,1998,77.773
Bhutan,BTN,1998,59.089
Bolivia,BOL,1998,61.204
Bonaire Sint Eustatius and Saba,BES,1998,74.284
Bosnia and Herzegovina,BIH,1998,73.569
Botswana,BWA,1998,51.947
Brazil,BRA,1998,69.419
British Virgin Islands,VGB,1998,76.407
Brunei,BRN,1998,72.265
Bulgaria,BGR,1998,71.114
Burkina Faso,BFA,1998,49.914
Burundi,BDI,1998,47.708
Cambodia,KHM,1998,56.862
Cameroon,CMR,1998,50.885
Canada,CAN,1998,78.698
Cape Verde,CPV,1998,67.512
Cayman Islands,CYM,1998,78.216
Central African Republic,CAF,1998,44.857
Chad,TCD,1998,47.61
Channel Islands,OWID_CIS,1998,78.406
Chile,CHL,1998,75.813
China,CHN,1998,70.737
Colombia,COL,1998,72.264
Comoros,COM,1998,59.294
Congo,COG,1998,51.899
Cook Islands,COK,1998,71.043
Costa Rica,CRI,1998,77.124
Cote d'Ivoire,CIV,1998,50.242
Croatia,HRV,1998,74.526
Cuba,CUB,1998,76.23
Curacao,CUW,1998,74.587
Cyprus,CYP,1998,77.738
Czechia,CZE,1998,74.323
Democratic Republic of Congo,COD,1998,49.233
Denmark,DNK,1998,76.245
Djibouti,DJI,1998,56.998
Dominica,DMA,1998,74.147
Dominican Republic,DOM,1998,68.925
Ecuador,ECU,1998,72.075
Egypt,EGY,1998,68.051
El Salvador,SLV,1998,68.284
Equatorial Guinea,GNQ,1998,52.538
Eritrea,ERI,1998,54.137
Estonia,EST,1998,69.569
Eswatini,SWZ,1998,51.498
Ethiopia,ETH,1998,50.835
Europe,,1998,73.12
Faeroe Islands,FRO,1998,78
Falkland Islands,FLK,1998,77.391
Fiji,FJI,1998,65.36
Finland,FIN,1998,77.262
France,FRA,1998,78.557
French Guiana,GUF,1998,74.471
French Polynesia,PYF,1998,71.58
Gabon,GAB,1998,59.066
Gambia,GMB,1998,55.133
Georgia,GEO,1998,69.654
Germany,DEU,1998,77.441
Ghana,GHA,1998,57.045
Gibraltar,GIB,1998,74.894
Greece,GRC,1998,78.223
Greenland,GRL,1998,65.372
Grenada,GRD,1998,72.226
Guadeloupe,GLP,1998,76.436
Guam,GUM,1998,74.283
Guatemala,GTM,1998,66.817
Guinea,GIN,1998,51.456
Guinea-Bissau,GNB,1998,49.642
Guyana,GUY,1998,64.705
Haiti,HTI,1998,56.648
Honduras,HND,1998,70.041
Hong Kong,HKG,1998,80.111
Hungary,HUN,1998,71.023
Iceland,ISL,1998,79.319
India,IND,1998,61.669
Indonesia,IDN,1998,65.244
Iran,IRN,1998,69.471
Iraq,IRQ,1998,69.06
Ireland,IRL,1998,76.235
Isle of Man,IMN,1998,77.334
Israel,ISR,1998,78.435
Italy,ITA,1998,78.955
Jamaica,JAM,1998,74.164
Japan,JPN,1998,80.656
Jordan,JOR,1998,71.386
Kazakhstan,KAZ,1998,63.17
Kenya,KEN,1998,51.448
Kiribati,KIR,1998,62.509
Kuwait,KWT,1998,73.004
Kyrgyzstan,KGZ,1998,66.07
Laos,LAO,1998,57.637
Latin America and the Caribbean,,1998,70.851
Latvia,LVA,1998,68.855
Lebanon,LBN,1998,73.528
Lesotho,LSO,1998,51.034
Liberia,LBR,1998,50.657
Libya,LBY,1998,70.522
Liechtenstein,LIE,1998,77.839
Lithuania,LTU,1998,70.399
Luxembourg,LUX,1998,77.129
Macao,MAC,1998,79.872
Madagascar,MDG,1998,57.028
Malawi,MWI,1998,45.285
Malaysia,MYS,1998,72.257
Maldives,MDV,1998,68.501
Mali,MLI,1998,47.103
Malta,MLT,1998,78.707
Marshall Islands,MHL,1998,67.601
Martinique,MTQ,1998,77.55
Mauritania,MRT,1998,60.593
Mauritius,MUS,1998,70.677
Mayotte,MYT,1998,75.031
Mexico,MEX,1998,73.625
Micronesia (country),FSM,1998,64.298
Moldova,MDA,1998,66.752
Monaco,MCO,1998,79.446
Mongolia,MNG,1998,62.063
Montenegro,MNE,1998,73.416
Montserrat,MSR,1998,73.089
Morocco,MAR,1998,67.86
Mozambique,MOZ,1998,48.194
Myanmar,MMR,1998,59.422
Namibia,NAM,1998,54.462
Nauru,NRU,1998,58.651
Nepal,NPL,1998,60.884
Netherlands,NLD,1998,77.889
New Caledonia,NCL,1998,73.01
New Zealand,NZL,1998,77.76
Nicaragua,NIC,1998,68.667
Niger,NER,1998,48.627
Nigeria,NGA,1998,45.994
Niue,NIU,1998,70.181
North Korea,PRK,1998,64.493
North Macedonia,MKD,1998,72.795
Northern America,,1998,76.734
Northern Mariana Islands,MNP,1998,73.123
Norway,NOR,1998,78.384
Oceania,,1998,73.767
Oman,OMN,1998,71.197
Pakistan,PAK,1998,62.303
Palau,PLW,1998,67.831
Palestine,PSE,1998,70.56
Panama,PAN,1998,74.694
Papua New Guinea,PNG,1998,58.828
Paraguay,PRY,1998,70.087
Peru,PER,1998,70.274
Philippines,PHL,1998,68.675
Poland,POL,1998,72.923
Portugal,PRT,1998,76.15
Puerto Rico,PRI,1998,75.07
Qatar,QAT,1998,77.19
Reunion,REU,1998,75.444
Romania,ROU,1998,69.898
Russia,RUS,1998,65.417
Rwanda,RWA,1998,43.686
Saint Barthlemy,,1998,76.476
Saint Helena,SHN,1998,77.725
Saint Kitts and Nevis,KNA,1998,69.889
Saint Lucia,LCA,1998,72.958
Saint Martin (French part),MAF,1998,76.284
Saint Pierre and Miquelon,SPM,1998,78.588
Saint Vincent and the Grenadines,VCT,1998,70.738
Samoa,WSM,1998,68.067
San Marino,SMR,1998,81.1
Sao Tome and Principe,STP,1998,60.159
Saudi Arabia,SAU,1998,72.06
Senegal,SEN,1998,57.376
Serbia,SRB,1998,71.926
Seychelles,SYC,1998,70.86
Sierra Leone,SLE,1998,37.98
Singapore,SGP,1998,77.29
Sint Maarten (Dutch part),SXM,1998,75.552
Slovakia,SVK,1998,72.837
Slovenia,SVN,1998,75.353
Solomon Islands,SLB,1998,66.665
Somalia,SOM,1998,49.754
South Africa,ZAF,1998,58.315
South Korea,KOR,1998,75.179
South Sudan,SSD,1998,48.333
Spain,ESP,1998,78.87
Sri Lanka,LKA,1998,69.845
Sudan,SDN,1998,57.73
Suriname,SUR,1998,67.768
Sweden,SWE,1998,79.367
Switzerland,CHE,1998,79.332
Syria,SYR,1998,72.664
Taiwan,TWN,1998,75.426
Tajikistan,TJK,1998,60.379
Tanzania,TZA,1998,49.809
Thailand,THA,1998,70.348
Timor,TLS,1998,57.011
Togo,TGO,1998,53.722
Tokelau,TKL,1998,77.379
Tonga,TON,1998,69.535
Trinidad and Tobago,TTO,1998,69.011
Tunisia,TUN,1998,72.608
Turkey,TUR,1998,68.807
Turkmenistan,TKM,1998,63.237
Turks and Caicos Islands,TCA,1998,76.28
Tuvalu,TUV,1998,61.644
Uganda,UGA,1998,44.685
Ukraine,UKR,1998,67.339
United Arab Emirates,ARE,1998,73.883
United Kingdom,GBR,1998,77.298
United States,USA,1998,76.524
United States Virgin Islands,VIR,1998,76.194
Uruguay,URY,1998,74.309
Uzbekistan,UZB,1998,66.782
Vanuatu,VUT,1998,66.899
Vatican,VAT,1998,69.562
Venezuela,VEN,1998,71.756
Vietnam,VNM,1998,72.617
Wallis and Futuna,WLF,1998,77.126
Western Sahara,ESH,1998,61.559
World,OWID_WRL,1998,65.743
Yemen,YEM,1998,59.782
Zambia,ZMB,1998,43.413
Zimbabwe,ZWE,1998,46.466
Afghanistan,AFG,1999,55.376
Africa,,1999,52.487
Albania,ALB,1999,73.587
Algeria,DZA,1999,70.183
American Samoa,ASM,1999,71.179
Americas,,1999,73.32034347
Andorra,AND,1999,78.519
Angola,AGO,1999,46.093
Anguilla,AIA,1999,77.344
Antigua and Barbuda,ATG,1999,73.705
Argentina,ARG,1999,73.396
Armenia,ARM,1999,70.944
Aruba,ABW,1999,73.738
Asia,,1999,67.081
Australia,AUS,1999,79.302
Austria,AUT,1999,77.957
Azerbaijan,AZE,1999,66.491
Bahamas,BHS,1999,71.858
Bahrain,BHR,1999,74.239
Bangladesh,BGD,1999,64.881
Barbados,BRB,1999,76.933
Belarus,BLR,1999,67.351
Belgium,BEL,1999,77.672
Belize,BLZ,1999,68.734
Benin,BEN,1999,55.218
Bermuda,BMU,1999,78.108
Bhutan,BTN,1999,59.974
Bolivia,BOL,1999,61.835
Bonaire Sint Eustatius and Saba,BES,1999,74.333
Bosnia and Herzegovina,BIH,1999,74.05
Botswana,BWA,1999,51.214
Brazil,BRA,1999,69.769
British Virgin Islands,VGB,1999,76.647
Brunei,BRN,1999,72.538
Bulgaria,BGR,1999,71.285
Burkina Faso,BFA,1999,50.168
Burundi,BDI,1999,48.339
Cambodia,KHM,1999,57.604
Cameroon,CMR,1999,50.878
Canada,CAN,1999,78.902
Cape Verde,CPV,1999,68.041
