,Linkas,Adresas,Kaina,€/S,Aukštas,Plotas,Kambariai
1199,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-nauji-butai-antakalnyje-butai-parduodami-1-3368578/,"Antakalnis, Duburio g.",132 310 €,3051€/m²,4/5,43.37,2
1200,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-nauji-butai-antakalnyje-butai-parduodami-1-3368580/,"Antakalnis, Duburio g.",120 000 €,3232€/m²,1/5,37.13,2
1201,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-nauji-butai-antakalnyje-butai-parduodami-1-3376996/,"Antakalnis, Duburio g.",157 560 €,3191€/m²,4/5,49.37,2
1202,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-parduodamas-dvieju-kambariu-butas-gerosios-1-3383780/,"Naujamiestis, Gerosios Vilties g.",182 000 €,4136€/m²,3/6,44,2
1203,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-parduodamas-irengtas-butas-miesto-centre-1-3389215/,"Naujamiestis, Algirdo g.",169 000 €,3502€/m²,1/7,48.26,2
1204,https://www.aruodas.lt/butai-vilniuje-burbiskes-burbiskiu-g-parduodamas-vienintelis-toks-kokybiskai-1-3386178/,"Burbiškės, Burbiškių g.",275 000 €,3986€/m²,1/4,69,3
1205,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-parduodamas-jaukus-ir-sauletas-bendrabucio-1-3389203/,"Naujamiestis, Algirdo g.",36 000 €,2052€/m²,5/5,17.54,1
1206,https://www.aruodas.lt/butai-vilniuje-antakalnyje-plytines-g-namai-pro-kuriu-langus-atsiveria-isskirtinis-1-3389197/,"Antakalnis, Plytinės g.",355 000 €,4128€/m²,4/5,86,3
1207,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-moderniai-irengtas-k-butas-su-terasa-naujos-1-3389195/,"Baltupiai, Baltupio g.",186 500 €,3587€/m²,1/7,52,3
1208,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-sviesus-ir-erdvus-kambariu-butas-1-3389191/,"Pašilaičiai, Gabijos g.",139 900 €,2720€/m²,5/6,51.43,2
1209,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-medeinos-g-tvarkingas-kambariu-butas-pasilaiciuose-1-3389189/,"Pašilaičiai, Medeinos g.",119 000 €,1776€/m²,5/5,67,3
1210,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-ulonu-g-tvarkingas-kambariu-butas-siaures-1-3389187/,"Šiaurės miestelis, Ulonų g.",169 000 €,3282€/m²,3/9,51.5,2
1211,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-parduodamas-sviesus-jaukus-loftas-naujoje-1-3389181/,"Naujoji Vilnia, Pramonės g.",28 500 €,1583€/m²,4/7,18,1
1212,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-p-tai-jaukios-studijos-naujoje-vilnioje-1-3385476/,"Naujoji Vilnia, Pramonės g.",35 990 €,1999€/m²,4/7,18,1
1213,https://www.aruodas.lt/butai-vilniuje-senamiestyje-raugyklos-g-loft-tipo-studijos-tiesiogiai-is-vystytojo-1-3389177/,"Senamiestis, Raugyklos g.",95 000 €,2879€/m²,3/6,33,2
1214,https://www.aruodas.lt/butai-vilniuje-senamiestyje-raugyklos-g-loft-tipo-studijos-skirtos-klientams-1-3389175/,"Senamiestis, Raugyklos g.",63 000 €,5250€/m²,3/6,12,1
1215,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-egliu-g-verta-zinoti-buto-langai-orientuoti-i-1-3389167/,"Naujamiestis, Eglių g.",195 000 €,3750€/m²,2/5,52,2
1216,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-prestiziniai-apartamentai-su-net-kvm-1-3389163/,"Žvėrynas, Blindžių g.",850 000 €,5060€/m²,3/4,168,5
1217,https://www.aruodas.lt/butai-vilniuje-snipiskese-olimpieciu-g-keturiu-kambariu-apartamentai-prestiziniame-1-3389159/,"Šnipiškės, Olimpiečių g.",730 000 €,5003€/m²,5/6,145.91,4
1218,https://www.aruodas.lt/butai-vilniuje-karoliniskese-sausio-13-osios-g-parduodamas-naujai-irentas-kambariu-butas-a-1-3389149/,"Karoliniškės, Sausio 13-osios g.",195 000 €,3482€/m²,5/5,56,3
1219,https://www.aruodas.lt/butai-vilniuje-markuciuose-pakrascio-g-parduodama-be-tarpininku-tiesiai-is-1-3376350/,"Markučiai, Pakraščio g.",201 000 €,4231€/m²,1/7,47.51,2
1220,https://www.aruodas.lt/butai-vilniuje-markuciuose-pakrascio-g-parduodama-be-tarpininku-tiesiai-is-1-3378116/,"Markučiai, Pakraščio g.",201 000 €,4231€/m²,1/7,47.51,2
1221,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-pristatome-jums-puiku-pasiulyma-naujai-1-3385688/,"Viršuliškės, Viršuliškių g.",132 900 €,2727€/m²,11/12,48.74,2
1222,https://www.aruodas.lt/butai-vilniuje-rasose-krevos-g-senamiescio-pakrastyje-ant-kalno-krevos-g-1-3242631/,"Rasos, Krėvos g.",47 000 €,1294€/m²,2/2,36.31,2
1223,https://www.aruodas.lt/butai-vilniuje-karoliniskese-sausio-13-osios-g-parduodamas-naujai-irentas-kambariu-butas-a-1-3389125/,"Karoliniškės, Sausio 13-osios g.",199 000 €,3554€/m²,4/5,56,3
1224,https://www.aruodas.lt/butai-vilniuje-naujininkuose-rudaminos-g-parduodamas-unikalusisskirtinio-dizaino-k-1-3348137/,"Naujininkai, Rudaminos g.",115 000 €,1797€/m²,5/5,64,3
1225,https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-parduodama-be-tarpininku-tiesiai-is-1-3385064/,"Žirmūnai, Verkių g.",175 000 €,4342€/m²,2/9,40.3,2
1226,https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-parduodamas-jaukus-ir-kokybiskai-irengtas-1-3389113/,"Žirmūnai, Verkių g.",199 000 €,4160€/m²,7/9,47.84,3
1227,https://www.aruodas.lt/butai-vilniuje-justiniskese-helsinkio-g-parduodamas-visiskai-naujas-butas-helsinkio-g-1-3389101/,"Justiniškės, Helsinkio g.",153 000 €,3558€/m²,3/3,43,2
1228,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-p-zadeikos-g-parduodamas-iu-kambariu-butas-p-zadeikos-g-1-3389087/,"Fabijoniškės, P. Žadeikos g.",239 000 €,2343€/m²,8/8,102,4
1229,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodamas-jaukus-kokybiskai-irengtas-1-3389065/,"Pilaitė, M. Mažvydo g.",195 000 €,3006€/m²,5/5,64.88,3
1230,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-triju-kambariu-butas-1-3380376/,"Fabijoniškės, Salomėjos Nėries g.",122 999 €,1922€/m²,7/14,63.98,3
1231,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-tvarkingas-butas-geroje-vietoje-parduodamas-1-3362293/,"Lazdynai, Erfurto g.",96 000 €,2046€/m²,5/5,46.91,2
1232,https://www.aruodas.lt/butai-vilniuje-pilaiteje-i-simonaitytes-g-jaukus-kokybiskai-irengtas-butas-jaukus-1-3376672/,"Pilaitė, I. Simonaitytės g.",196 000 €,3147€/m²,4/4,62.28,3
1233,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-tvarkingas-butas-geroje-vietoje-1-3379954/,"Naujamiestis, T. Ševčenkos g.",143 000 €,3780€/m²,4/5,37.83,2
1234,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-tvarkingas-butas-geroje-vietoje-parduodamas-1-3379978/,"Antakalnis, P. Vileišio g.",110 000 €,2396€/m²,5/5,45.91,2
1235,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-jurgio-baltrusaicio-g-parduodamas-sviesus-ir-erdvus-funkcionalaus-1-3389051/,"Pašilaičiai, Jurgio Baltrušaičio g.",225 000 €,2394€/m²,2/10,94,4
1236,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-tvarkingas-kapitaliai-1-3389047/,"Baltupiai, Baltupio g.",110 000 €,2000€/m²,10/12,55,2
1237,https://www.aruodas.lt/butai-vilniuje-antakalnyje-volunges-g-verta-zinoti-panoraminis-vaizdas-du-1-3389045/,"Antakalnis, Volungės g.",145 000 €,2900€/m²,4/5,50,2
1238,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-tvarkingas-kambario-butas-1-3389007/,"Justiniškės, Taikos g.",85 000 €,2411€/m²,2/5,35.25,1
1239,https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-parduodamas-labai-sviesus-i-vidini-kiema-1-3385712/,"Žirmūnai, Verkių g.",156 000 €,4272€/m²,2/9,36.52,2
1240,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-parduodamas-erdvus-ir-patogiai-isplanuotas-1-3389025/,"Pašilaičiai, Gabijos g.",206 000 €,2446€/m²,6/6,84.21,3
1241,https://www.aruodas.lt/butai-vilniuje-grigiskese-vilniaus-g-grigiskese-parduodamas-sviesus-dvieju-1-3370080/,"Grigiškės, Vilniaus g.",63 000 €,1827€/m²,8/9,34.49,2
1242,https://www.aruodas.lt/butai-vilniuje-snipiskese-raitininku-g-parduodamas-erdvus-ir-sauletas-k-butas-1-3381458/,"Šnipiškės, Raitininkų g.",240 000 €,5297€/m²,5/9,45.31,2
1243,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-parduodamas-k-butas-naujame-gyvenamajame-1-3389017/,"Karoliniškės, Algimanto Petro Kavoliuko g.",109 900 €,3327€/m²,2/5,33.03,1
1244,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-birzelio-23-iosios-g-parduodamas-kapitaliai-suremontuotas-1-3389011/,"Naujamiestis, Birželio 23-iosios g.",149 000 €,3281€/m²,5/5,45.41,2
1245,https://www.aruodas.lt/butai-vilniuje-seskineje-seskines-sodu-g-seskineje-naujos-statybos-name-parduodamas-1-3388967/,"Šeškinė, Šeškinės Sodų g.",150 000 €,3658€/m²,2/4,41.01,2
1246,https://www.aruodas.lt/butai-vilniuje-antakalnyje-j-biliuno-g-parduodamas-erdvus-naujai-irengtas-1-3388963/,"Antakalnis, J. Biliūno g.",139 911 €,2388€/m²,2/3,58.6,2
1247,https://www.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-antakalnyje-silo-g-parduodamas-gerai-1-3388961/,"Antakalnis, Šilo g.",119 000 €,3283€/m²,1/2,36.25,1
1248,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-l-giros-g-patogioje-vietoje-fabijoniskese-l-giros-1-3388951/,"Fabijoniškės, L. Giros g.",114 500 €,2888€/m²,7/9,39.64,2
1249,https://www.aruodas.lt/butai-vilniuje-rasose-stepono-batoro-g-batoro-tai-projektas-zmonems-kurie-1-3388941/,"Rasos, Stepono Batoro g.",247 700 €,4329€/m²,2/3,57.22,3
1250,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-jaukus-kambario-butas-1-3379422/,"Fabijoniškės, Fabijoniškių g.",85 000 €,2387€/m²,4/5,35.61,1
1251,https://www.aruodas.lt/butai-vilniuje-snipiskese-daugeliskio-g-parduodamas-kokybiskai-irengtas-retai-rinkoje-1-3388931/,"Šnipiškės, Daugėliškio g.",255 000 €,4879€/m²,10/11,52.26,2
1252,https://www.aruodas.lt/butai-vilniuje-naujininkuose-rodunios-kel--butas-ne-kampinis-patogus-buto-1-3370430/,"Naujininkai, Rodūnios kel.",57 999 €,1750€/m²,3/4,33.14,2
1253,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-linksmoji-g-verta-zinoti-mazaaukstes-statybos-namas-1-3388913/,"Naujoji Vilnia, Linksmoji g.",150 000 €,2239€/m²,1/3,67,2
1254,https://www.aruodas.lt/butai-vilniuje-senamiestyje-didzioji-g-butas-pacioje-patraukliausioje-senamiescio-1-3388897/,"Senamiestis, Didžioji g.",550 000 €,5366€/m²,4/4,102.49,4
1255,https://www.aruodas.lt/butai-vilniuje-antakalnyje-debesijos-g-zaliame-antakalnio-rajone-debesijos-gatveje-1-3388889/,"Antakalnis, Debesijos g.",160 000 €,3200€/m²,4/5,50,2
1256,https://www.aruodas.lt/butai-vilniuje-senamiestyje-ankstoji-g--parduodamas-sviesus-kambariu-bustas-1-3372324/,"Senamiestis, Ankštoji g.",235 000 €,4117€/m²,3/3,57.08,3
1257,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-j-jasinskio-g-parduodamas-sviesus-kambariu-butas-su-1-3379284/,"Naujamiestis, J. Jasinskio g.",205 000 €,3596€/m²,3/4,57,2
1258,https://www.aruodas.lt/butai-vilniuje-antakalnyje-p-vileisio-g-parduodamas-erdvus-kambariu-butas-su-1-3379282/,"Antakalnis, P. Vileišio g.",290 000 €,4098€/m²,2/4,70.77,3
1259,https://www.aruodas.lt/butai-vilniuje-zveryne-saltoniskiu-g-parduodamas-butas-su-vaizdu-i-gedimino-pilies-1-3362427/,"Žvėrynas, Saltoniškių g.",98 400 €,2480€/m²,7/9,39.68,2
1260,https://www.aruodas.lt/butai-vilniuje-seskineje-upytes-g-isskirtinis-objektas-kotedzas-tiems-kas-1-3381512/,"Šeškinė, Upytės g.",239 000 €,2728€/m²,1/1,87.6,4
1261,https://www.aruodas.lt/butai-vilniuje-pilaiteje-priegliaus-g-parduodamas-sviesus-kambariu-butas-1-3381514/,"Pilaitė, Priegliaus g.",175 000 €,2881€/m²,6/6,60.75,3
1262,https://www.aruodas.lt/butai-vilniuje-antakalnyje-silo-g-parduodamas-erdvus-kambariu-butas-1-3381516/,"Antakalnis, Šilo g.",310 000 €,2829€/m²,3/3,109.59,5
1263,https://www.aruodas.lt/butai-vilniuje-karoliniskese-apolinaro-juozo-povilaicio-g-parduodamas-kambario-butas-su-puikiu-1-3386354/,"Karoliniškės, Apolinaro Juozo Povilaičio g.",83 500 €,2554€/m²,8/9,32.7,1
1264,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-bendras-palepes-plotas-kv-m-1-3330681/,"Naujamiestis, Algirdo g.",74 900 €,772€/m²,3/3,97,1
1265,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-zemynos-g-strategiskai-patogioje-lokacijoje-1-3383862/,"Pašilaičiai, Žemynos g.",87 000 €,2369€/m²,4/9,36.73,1
1266,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-strategiskai-patogioje-lokacijoje-1-3381078/,"Antakalnis, Antakalnio g.",80 000 €,3865€/m²,9/10,20.7,1
1267,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-erdvus-kambariu-butas-m-1-3388799/,"Šiaurės miestelis, S. Žukausko g.",159 900 €,2600€/m²,7/9,61.5,2
1268,https://www.aruodas.lt/butai-vilniuje-zirmunuose-s-zukausko-g-parduodamas-erdvus-kambariu-butas-m-1-3387748/,"Žirmūnai, S. Žukausko g.",159 900 €,2600€/m²,7/9,61.5,2
1269,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pergales-g-parduodamas-sviesus-kv-m-kambario-1-3366396/,"Naujoji Vilnia, Pergalės g.",24 900 €,1247€/m²,3/5,19.97,1
1270,https://www.aruodas.lt/butai-vilniuje-tarandeje-uzubaliu-g-sventinis-pasiulymas-net-virs-eur-1-3388777/,"Tarandė, Užubalių g.",171 840 €,2400€/m²,4/4,71.6,3
1271,https://www.aruodas.lt/butai-vilniuje-paupyje-paupio-g-visu-pamiltame-paupyje-siulome-virsutinio-1-3388775/,"Paupys, Paupio g.",749 000 €,6688€/m²,4/5,112,4
1272,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-studijos-su-parkingu-kalvarijug-vilniuje-1-3330781/,"Šnipiškės, Kalvarijų g.",57 900 €,2784€/m²,3/4,20.8,1
1273,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-studijos-su-parkingu-kalvarijug-vilniuje-1-3327277/,"Žirmūnai, Kalvarijų g.",57 900 €,2805€/m²,4/4,20.64,1
1274,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-jurotiskiu-g-a-klases-loftai-su-nuosavais-kiemeliais-jusu-1-3388763/,"Naujoji Vilnia, Jūrotiškių g.",92 000 €,1673€/m²,2/2,55,3
1275,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-ju-kambariu-butas-pilaites-1-3388759/,"Pilaitė, Karaliaučiaus g.",236 000 €,3471€/m²,3/5,68,2
1276,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-jurotiskiu-g-a-klases-loftai-su-nuosavais-kiemeliais-jusu-1-3388745/,"Naujoji Vilnia, Jūrotiškių g.",149 000 €,2709€/m²,1/1,55,3
1277,https://www.aruodas.lt/butai-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-parduodama-puse-buto-dvieju-kambariu-bute-su-1-3388741/,"Karoliniškės, Algimanto Petro Kavoliuko g.",45 900 €,1387€/m²,1/5,33.1,1
1278,https://www.aruodas.lt/butai-vilniuje-virsuliskese-jurgio-matulaicio-a-parduodamas-tvarkingas-k-butas-virsuliskese-1-3388731/,"Viršuliškės, Jurgio Matulaičio a.",126 000 €,3032€/m²,7/9,41.55,1
1279,https://www.aruodas.lt/butai-vilniuje-zveryne-saltoniskiu-g-vilniaus-centrineje-dalyje-zveryne-1-3388729/,"Žvėrynas, Saltoniškių g.",207 000 €,4110€/m²,1/9,50.37,2
1280,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-suremontuotas-ir-jaukus-1-3388725/,"Antakalnis, Antakalnio g.",105 000 €,3621€/m²,2/5,29,2
1281,https://www.aruodas.lt/butai-vilniuje-karoliniskese-laisves-pr-parduodame-patogaus-isplanavimo-kambariu-1-3372270/,"Karoliniškės, Laisvės pr.",100 000 €,1645€/m²,4/5,60.8,3
1282,https://www.aruodas.lt/butai-vilniuje-zveryne-pienines-g-parduodamas-irengtas-funkcionalaus-1-3388701/,"Žvėrynas, Pieninės g.",215 000 €,4816€/m²,6/6,44.64,2
1283,https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g--parduodamas-isskirtinis-dvieju-kambariu-1-3388695/,"Baltupiai, Didlaukio g.",235 000 €,3409€/m²,16/16,68.93,2
1284,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-parduodamas-perspektyvioje-vietoje-kauno-g-1-3388675/,"Naujamiestis, Kauno g.",77 000 €,3458€/m²,4/4,22.27,1
1285,https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-skubiai-parduodama-turtas-puikiai-tinkamas-1-3388667/,"Senamiestis, Šiaulių g.",230 000 €,3286€/m²,1/4,70,3
1286,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-vilniuje-lazdynuose-architektu-g-parduodamas-1-3384334/,"Lazdynai, Architektų g.",145 000 €,1795€/m²,4/5,80.8,4
1287,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-verta-zinoti-butas-zalumos-apsuptoje-1-3388651/,"Lazdynai, Architektų g.",103 000 €,1689€/m²,5/5,61,3
1288,https://www.aruodas.lt/butai-vilniuje-pavilnyje-paeglines-g-parduodama-dalis-namo-dvieju-kambariu-butas-1-3388641/,"Pavilnys, Paeglinės g.",130 000 €,2203€/m²,1/2,59,2
1289,https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-erdvus-ir-sviesus-kambariu-1-3387506/,"Baltupiai, Didlaukio g.",187 000 €,2493€/m²,8/16,75,2
1290,https://www.aruodas.lt/butai-vilniuje-naujininkuose-zanavyku-g-parduodamos-kv-m-patalpos-su-rusiu-1-3388627/,"Naujininkai, Zanavykų g.",100 000 €,1923€/m²,1/5,52,2
1291,https://www.aruodas.lt/butai-vilniuje-pilaiteje-sarkuvos-g-1-3388625/,"Pilaitė, Šarkuvos g.",163 400 €,1900€/m²,1/2,86,3
1292,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-erdvus-kambariu-butas-1-3385954/,"Lazdynai, Architektų g.",119 000 €,1859€/m²,6/9,64,3
1293,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-naujai-irengtas-a-klases-butas-1-3371212/,"Pilaitė, Karaliaučiaus g.",155 000 €,3690€/m²,3/4,42,2
1294,https://www.aruodas.lt/butai-vilniuje-lazdyneliuose-zaibo-g-parduodamas-stilingai-ir-kokybiskai-irengtas-1-3388621/,"Lazdynėliai, Žaibo g.",160 000 €,3636€/m²,1/4,44,2
1295,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-parduodamos-kambariu-poilsio-patalpos-su-1-3231542/,"Naujamiestis, Naugarduko g.",189 000 €,4538€/m²,1/7,41.65,2
1296,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sermuksniu-g-parduodamas-suremontuotas-kambariu-butas-1-3373218/,"Senamiestis, Šermukšnių g.",297 000 €,3819€/m²,1/5,77.77,2
1297,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-jurgio-baltrusaicio-g-verta-zinoti-erdvus-vidinis-kiemas-su-1-3388607/,"Pašilaičiai, Jurgio Baltrušaičio g.",102 000 €,2684€/m²,5/10,38,1
1298,https://www.aruodas.lt/butai-vilniuje-seskineje-buivydiskiu-g-istoriniame-buvusios-zuvedros-siuvyklos-1-3388601/,"Šeškinė, Buivydiškių g.",59 999 €,1818€/m²,2/5,33,2
1299,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-nuotraukose-matomas-realus-buto-irengimas-1-3388589/,"Justiniškės, Rygos g.",146 000 €,2678€/m²,4/9,54.51,2
1300,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-kambario-butas-atakalnio-1-3382676/,"Antakalnis, Antakalnio g.",69 900 €,3023€/m²,7/9,23.12,1
1301,https://www.aruodas.lt/butai-vilniuje-antakalnyje-rutu-g-antakalnyje-sapiegu-rumu-kaimynysteje-1-3168896/,"Antakalnis, Rūtų g.",696 000 €,5803€/m²,1/4,119.94,3
1302,https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-parduodamas-kokybiskai-irengtas-kambariu-1-3388557/,"Visoriai, Visorių g.",199 000 €,3980€/m²,2/4,50,3
1303,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-su-nuostabiu-vaizdu-i-vilniaus-senamiesti-1-3388545/,"Šiaurės miestelis, Žygio g.",249 000 €,3099€/m²,8/8,80.34,3
1304,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-savanoriu-pr-parduodamas-erdvus-kambariu-butas-puikioje-1-3388539/,"Vilkpėdė, Savanorių pr.",128 000 €,1844€/m²,6/9,69.4,3
1305,https://www.aruodas.lt/butai-vilniuje-senamiestyje-arkliu-g-parduodamas-gerai-irengtas-kambariu-butas-1-3388511/,"Senamiestis, Arklių g.",225 000 €,4787€/m²,2/3,47,2
1306,https://www.aruodas.lt/butai-vilniuje-tarandeje-uzubaliu-g-apie-buta-tai-paskutinis-mazos-kvadraturos-1-3388509/,"Tarandė, Užubalių g.",137 826 €,2600€/m²,2/4,53.01,2
1307,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-tvarkingas-kambario-butas-su-1-3388497/,"Naujamiestis, Savanorių pr.",69 900 €,3251€/m²,5/9,21.5,1
1308,https://www.aruodas.lt/butai-vilniuje-seskineje-gelvonu-g-parduodamas-k-butas-seskineje-gelvonu-g-1-3388485/,"Šeškinė, Gelvonų g.",107 000 €,1698€/m²,4/5,63,3
1309,https://www.aruodas.lt/butai-vilniuje-senamiestyje-saviciaus-g-isskirtiniai-apartamentai-aukstomis-lubomis-1-3388473/,"Senamiestis, Savičiaus g.",490 000 €,4900€/m²,4/4,100,4
1310,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-parduodamas-jaukus-bei-siltas-ju-kambariu-1-3361917/,"Pašilaičiai, Gabijos g.",125 000 €,1866€/m²,5/9,67,3
1311,https://www.aruodas.lt/butai-vilniuje-seskineje-gelvonu-g-parduodamas-sviesus-ir-sauletas-ju-kambariu-1-3376138/,"Šeškinė, Gelvonų g.",103 000 €,1661€/m²,2/5,62,3
1312,https://www.aruodas.lt/butai-vilniuje-pilaiteje-elbingo-g-parduodamas-kokybiskai-irengtas-kambariu-1-3388457/,"Pilaitė, Elbingo g.",149 900 €,3077€/m²,2/4,48.71,2
1313,https://www.aruodas.lt/butai-vilniuje-burbiskes-eisiskiu-pl-parduodamas-sviesus-kv-m-kambariu-1-3388339/,"Burbiškės, Eišiškių pl.",138 000 €,3365€/m²,5/5,41.01,2
1314,https://www.aruodas.lt/butai-vilniuje-naujininkuose-eisiskiu-pl-parduodamas-sviesus-kv-m-kambariu-1-3388221/,"Naujininkai, Eišiškių pl.",138 000 €,3365€/m²,5/5,41.01,2
1315,https://www.aruodas.lt/butai-vilniuje-burbiskes-burbiskiu-g-parduodamas-irengtas-kambariu-butas-1-3388443/,"Burbiškės, Burbiškių g.",405 000 €,4339€/m²,1/4,93.35,4
1316,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-salomejos-neries-g-parduodamas-sviesus-ir-siltas-kambariu-1-3388441/,"Fabijoniškės, Salomėjos Nėries g.",135 000 €,2446€/m²,2/9,55.19,2
1317,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-erdvus-patogiai-suplanuotas-1-3388439/,"Lazdynai, Architektų g.",179 000 €,2486€/m²,8/16,72,4
1318,https://www.aruodas.lt/butai-vilniuje-senamiestyje-z-sierakausko-g-parduodamas-erdvus-dvieju-kambariu-butas-1-3388425/,"Senamiestis, Z. Sierakausko g.",208 000 €,3586€/m²,2/5,58,2
